gsId,name,type,gradeRange,enrollment,parentRating,gsRating,district,districtId,districtNCESId,ncesId,address,city,state,lat,lon,phone
794,Ayer Elementary School,public,K-6,720,4,4,Fresno Unified School District,99,0614550,061455007285,"5272 East Lowe Avenue, 
Fresno, CA  93727",Fresno,CA,36.73139,-119.71513,(559) 253-6400
795,Aynesworth Elementary School,public,K-6,630,5,2,Fresno Unified School District,99,0614550,061455001705,"4765 East Burns Avenue, 
Fresno, CA  93725",Fresno,CA,36.712353,-119.73766,(559) 253-6410
796,Baird Middle School,public,5-8,607,4,8,Fresno Unified School District,99,0614550,061455001706,"5500 North Maroa Avenue, 
Fresno, CA  93704",Fresno,CA,36.818077,-119.79938,(559) 451-4310
797,Ezekiel Balderas Elementary School,public,K-6,659,5,4,Fresno Unified School District,99,0614550,061455010209,"4625 East Florence Avenue, 
Fresno, CA  93725",Fresno,CA,36.71779,-119.7419,(559) 253-6420
799,Birney Elementary School,public,K-6,802,3,4,Fresno Unified School District,99,0614550,061455001708,"3034 East Cornell Avenue, 
Fresno, CA  93703",Fresno,CA,36.777737,-119.77373,(559) 248-7000
800,Bullard Talent Project School,public,K-8,764,4,7,Fresno Unified School District,99,0614550,061455008141,"4950 North Harrison, 
Fresno, CA  93704",Fresno,CA,36.80734,-119.81063,(559) 248-7030
801,Bullard High School,public,9-12,2639,4,5,Fresno Unified School District,99,0614550,061455001711,"5445 North Palm Avenue, 
Fresno, CA  93704",Fresno,CA,36.81715,-119.81057,(559) 451-4320
802,Burroughs Elementary School,public,K-6,779,3,4,Fresno Unified School District,99,0614550,061455001712,"166 North Sierra Vista Avenue, 
Fresno, CA  93702",Fresno,CA,36.744408,-119.74085,(559) 253-6430
803,Calwa Elementary School,public,K-6,658,4,2,Fresno Unified School District,99,0614550,061455001713,"4303 East Jensen Avenue, 
Fresno, CA  93725",Fresno,CA,36.706924,-119.75366,(559) 457-2610
804,Cambridge Continuation High School,public,9-12,533,4,4,Fresno Unified School District,99,0614550,061455001986,"1001 South Chestnut, 
Fresno, CA  93727",Fresno,CA,36.73348,-119.73632,(559) 253-6560
806,Centennial Elementary School,public,K-6,791,3,3,Fresno Unified School District,99,0614550,061455001715,"3830 East Saginaw Way, 
Fresno, CA  93726",Fresno,CA,36.788677,-119.75998,(559) 248-7040
807,Columbia Elementary School,public,K-6,631,2,2,Fresno Unified School District,99,0614550,061455001716,"1025 South Trinity Street, 
Fresno, CA  93706",Fresno,CA,36.732582,-119.80853,(559) 457-2630
808,Cooper Middle,public,6-8,587,3,5,Fresno Unified School District,99,0614550,061455001717,"2277 West Bellaire Way, 
Fresno, CA  93705",Fresno,CA,36.79188,-119.83772,(559) 248-7050
810,Del Mar Elementary School,public,K-6,670,4,4,Fresno Unified School District,99,0614550,061455001719,"4122 North Del Mar Avenue, 
Fresno, CA  93704",Fresno,CA,36.793274,-119.79504,(559) 248-7070
811,Dewolf Continuation High School,public,7-12,106,3,8,Fresno Unified School District,99,0614550,061455001720,"2445 W Dakota, 
Fresno, CA  93703",Fresno,CA,36.78646,-119.83988,(559) 457-2990
813,Erma Duncan Polytechnical High School,public,9-12,986,5,5,Fresno Unified School District,99,0614550,061455008841,"4330 East Garland Avenue, 
Fresno, CA  93726",Fresno,CA,36.78503,-119.75317,(559) 248-7080
814,Easterby Elementary School,public,K-6,697,3,4,Fresno Unified School District,99,0614550,061455001721,"5211 East Tulare Street, 
Fresno, CA  93727",Fresno,CA,36.74312,-119.71713,(559) 253-6440
815,Eaton Elementary School,public,K-6,410,4,5,Fresno Unified School District,99,0614550,061455001722,"1451 East Sierra Avenue, 
Fresno, CA  93710",Fresno,CA,36.83027,-119.76194,(559) 451-4470
816,Edison Computech School,public,7-8,788,5,10,Fresno Unified School District,99,0614550,061455008844,"555 East Belgravia, 
Fresno, CA  93706",Fresno,CA,36.715923,-119.80655,(559) 457-2640
817,Edison High School,public,9-12,2553,5,7,Fresno Unified School District,99,0614550,061455001723,"540 East California Avenue, 
Fresno, CA  93706",Fresno,CA,36.721287,-119.80502,(559) 457-2650
818,Ericson Elementary School,public,K-6,768,3,4,Fresno Unified School District,99,0614550,061455001724,"4774 East Yale Avenue, 
Fresno, CA  93703",Fresno,CA,36.77038,-119.73799,(559) 253-6450
819,Ewing Elementary School,public,K-6,836,2,4,Fresno Unified School District,99,0614550,061455001725,"4873 East Olive Avenue, 
Fresno, CA  93727",Fresno,CA,36.75755,-119.73318,(559) 253-6460
820,Figarden Elementary School,public,K-6,657,4,5,Fresno Unified School District,99,0614550,061455008842,"6235 North Brawley Avenue, 
Fresno, CA  93722",Fresno,CA,36.828217,-119.86254,(559) 451-4480
821,Forkner Elementary School,public,K-6,563,4,8,Fresno Unified School District,99,0614550,061455007286,"7120 North Valentine Avenue, 
Fresno, CA  93711",Fresno,CA,36.839245,-119.8565,(559) 451-4490
822,Fort Miller Middle School,public,7-8,677,4,1,Fresno Unified School District,99,0614550,061455001731,"1302 East Dakota Avenue, 
Fresno, CA  93704",Fresno,CA,36.786777,-119.79497,(559) 248-7100
823,Fremont Elementary School,public,K-6,573,3,1,Fresno Unified School District,99,0614550,061455001728,"1005 West Weldon, 
Fresno, CA  93705",Fresno,CA,36.768322,-119.82356,(559) 457-2910
825,Fresno High School,public,9-12,2410,4,4,Fresno Unified School District,99,0614550,061455001730,"1839 Echo Avenue, 
Fresno, CA  93704",Fresno,CA,36.76603,-119.8042,(559) 457-2780
826,Gibson Elementary School,public,K-6,518,5,5,Fresno Unified School District,99,0614550,061455001732,"1266 West Barstow Avenue, 
Fresno, CA  93711",Fresno,CA,36.815594,-119.81455,(559) 451-4500
827,Heaton Elementary School,public,K-6,640,4,1,Fresno Unified School District,99,0614550,061455001735,"1533 North San Pablo, 
Fresno, CA  93728",Fresno,CA,36.763916,-119.79449,(559) 457-2920
828,Miguel Hidalgo Elementary School,public,K-6,718,4,2,Fresno Unified School District,99,0614550,061455008845,"3550 East Thomas Avenue, 
Fresno, CA  93702",Fresno,CA,36.753212,-119.76515,(559) 457-2930
829,Holland Elementary School,public,K-6,515,4,3,Fresno Unified School District,99,0614550,061455001738,"4676 North Fresno Street, 
Fresno, CA  93726",Fresno,CA,36.80247,-119.7814,(559) 248-7140
830,Homan Elementary School,public,K-6,559,4,4,Fresno Unified School District,99,0614550,061455001739,"1602 West Harvard Street, 
Fresno, CA  93705",Fresno,CA,36.773804,-119.83,(559) 457-2940
831,Herbert Hoover High School,public,9-12,1896,3,3,Fresno Unified School District,99,0614550,061455001737,"5550 North First Street, 
Fresno, CA  93710",Fresno,CA,36.81751,-119.7722,(559) 451-4000
832,Jackson Elementary School,public,K-6,431,4,4,Fresno Unified School District,99,0614550,061455001741,"3750 East Platt Avenue, 
Fresno, CA  93702",Fresno,CA,36.74182,-119.76185,(559) 457-2950
833,Jefferson Elementary School,public,K-6,481,3,5,Fresno Unified School District,99,0614550,061455001742,"202 North Mariposa Street, 
Fresno, CA  93701",Fresno,CA,36.744987,-119.7792,(559) 457-2960
834,King Elementary School,public,K-6,594,3,2,Fresno Unified School District,99,0614550,061455001743,"1001 East Florence Avenue, 
Fresno, CA  93706",Fresno,CA,36.71779,-119.79867,(559) 457-2970
835,Kings Canyon Middle School,public,7-8,888,3,2,Fresno Unified School District,99,0614550,061455001744,"5117 East Tulare Street, 
Fresno, CA  93727",Fresno,CA,36.743126,-119.72162,(559) 253-6470
836,Kirk Elementary School,public,K-6,322,2,2,Fresno Unified School District,99,0614550,061455001745,"2000 East Belgravia Avenue, 
Fresno, CA  93706",Fresno,CA,36.715942,-119.78737,(559) 457-2980
837,Kratt Elementary School,public,K-6,556,4,5,Fresno Unified School District,99,0614550,061455001746,"650 West Sierra Avenue, 
Fresno, CA  93704",Fresno,CA,36.83015,-119.80486,(559) 451-4510
838,Lane Elementary School,public,K-6,710,4,3,Fresno Unified School District,99,0614550,061455001747,"4730 East Lowe Avenue, 
Fresno, CA  93702",Fresno,CA,36.73133,-119.73959,(559) 253-6480
839,Lawless Elementary School,public,K-6,528,3,3,Fresno Unified School District,99,0614550,061455007720,"5255 North Reese Avenue, 
Fresno, CA  93722",Fresno,CA,36.813084,-119.86669,(559) 451-4520
840,Ann B. Leavenworth School,public,K-6,844,4,7,Fresno Unified School District,99,0614550,061455003019,"4420 East Thomas Avenue, 
Fresno, CA  93702",Fresno,CA,36.75314,-119.75169,(559) 253-6490
841,Lincoln Elementary School,public,K-6,502,1,3,Fresno Unified School District,99,0614550,061455001748,"1100 Mono Street, 
Fresno, CA  93706",Fresno,CA,36.724594,-119.79576,(559) 457-3010
842,Lowell Elementary School,public,K-6,444,4,6,Fresno Unified School District,99,0614550,061455001749,"171 North Poplar Avenue, 
Fresno, CA  93701",Fresno,CA,36.745537,-119.7958,(559) 457-3020
843,Malloch Elementary School,public,K-6,436,4,6,Fresno Unified School District,99,0614550,061455001750,"2251 West Morris Avenue, 
Fresno, CA  93711",Fresno,CA,36.82172,-119.83304,(559) 451-4530
844,Manchester Gate,public,2-6,752,5,10,Fresno Unified School District,99,0614550,061455008843,"2307 East Dakota Avenue, 
Fresno, CA  93726",Fresno,CA,36.786835,-119.78235,(559) 248-7220
845,Mayfair Elementary School,public,K-6,730,4,3,Fresno Unified School District,99,0614550,061455001751,"3305 East Home Avenue, 
Fresno, CA  93703",Fresno,CA,36.763184,-119.76908,(559) 457-3140
846,Mccardle Elementary School,public,K-6,481,3,7,Fresno Unified School District,99,0614550,061455001752,"577 East Sierra Avenue, 
Fresno, CA  93710",Fresno,CA,36.829987,-119.77708,(559) 451-4540
847,Mclane High School,public,9-12,1774,4,2,Fresno Unified School District,99,0614550,061455001754,"2727 North Cedar Avenue, 
Fresno, CA  93703",Fresno,CA,36.775417,-119.75452,(559) 248-5100
848,Muir Elementary School,public,K-6,475,1,2,Fresno Unified School District,99,0614550,061455001755,"410 East Dennett Avenue, 
Fresno, CA  93728",Fresno,CA,36.75581,-119.8067,(559) 457-3150
849,Norseman Elementary School,public,K-6,737,3,3,Fresno Unified School District,99,0614550,061455001756,"4636 East Weldon Avenue, 
Fresno, CA  93703",Fresno,CA,36.76857,-119.74424,(559) 253-6500
850,Powers-Ginsburg Elementary School,public,K-6,519,4,5,Fresno Unified School District,99,0614550,061455001758,"110 East Swift Avenue, 
Fresno, CA  93704",Fresno,CA,36.795647,-119.80965,(559) 248-7230
851,Pyle Elementary School,public,K-6,765,4,2,Fresno Unified School District,99,0614550,061455001759,"4140 North Augusta Avenue, 
Fresno, CA  93726",Fresno,CA,36.79329,-119.77916,(559) 248-7240
852,Robinson Elementary School,public,K-6,485,4,4,Fresno Unified School District,99,0614550,061455001760,"555 East Browning Avenue, 
Fresno, CA  93710",Fresno,CA,36.819317,-119.77784,(559) 451-4550
853,Roeding Elementary School,public,K-6,726,4,2,Fresno Unified School District,99,0614550,061455001761,"1225 West Dakota Avenue, 
Fresno, CA  93705",Fresno,CA,36.786552,-119.82517,(559) 248-7250
855,Roosevelt High School,public,9-12,2203,4,2,Fresno Unified School District,99,0614550,061455001762,"4250 East Tulare Street, 
Fresno, CA  93702",Fresno,CA,36.74309,-119.75379,(559) 253-5300
856,Rowell Elementary School,public,K-6,694,5,3,Fresno Unified School District,99,0614550,061455001763,"3460 East Mckenzie Street, 
Fresno, CA  93702",Fresno,CA,36.746784,-119.76662,(559) 457-3200
857,Scandinavian Middle School,public,7-8,755,3,2,Fresno Unified School District,99,0614550,061455001764,"3216 North Sierra Vista, 
Fresno, CA  93726",Fresno,CA,36.77973,-119.7408,(559) 253-6510
858,School Of Unlimited Learning,charter,9-12,213,5,6,Fresno Unified School District,99,0614550,061455007497,"2336 Calaveras Street, 
Fresno, CA  93721",Fresno,CA,36.742565,-119.79289,(559) 498-8543
859,Sequoia Middle School,public,7-8,855,3,2,Fresno Unified School District,99,0614550,061455001765,"4050 East Hamilton Avenue, 
Fresno, CA  93702",Fresno,CA,36.724922,-119.75633,(559) 457-3210
860,Slater Elementary School,public,K-6,704,3,3,Fresno Unified School District,99,0614550,061455001767,"4472 North Emerson Avenue, 
Fresno, CA  93705",Fresno,CA,36.80071,-119.84086,(559) 248-7260
861,Elizabeth Terronez Middle School,public,6-8,686,4,2,Fresno Unified School District,99,0614550,061455004484,"2300 South Willow, 
Fresno, CA  93725",Fresno,CA,36.716476,-119.72745,(559) 253-6570
862,Starr Elementary School,public,K-6,407,4,6,Fresno Unified School District,99,0614550,061455001768,"1780 West Sierra Avenue, 
Fresno, CA  93711",Fresno,CA,36.829994,-119.82522,(559) 451-4560
863,Edith B. Storey Elementary School,public,K-7,978,5,6,Fresno Unified School District,99,0614550,061455003010,"5250 East Church Avenue, 
Fresno, CA  93725",Fresno,CA,36.714817,-119.71617,(559) 253-6530
864,Sunset Elementary School,public,K-6,242,5,6,Fresno Unified School District,99,0614550,061455001769,"1755 South Crystal Avenue, 
Fresno, CA  93706",Fresno,CA,36.72415,-119.83117,(559) 457-3310
865,Tehipite Middle School,public,7-8,495,4,2,Fresno Unified School District,99,0614550,061455001770,"630 North Augusta, 
Fresno, CA  93701",Fresno,CA,36.75243,-119.77997,(559) 457-3420
866,Tenaya Middle School,public,7-8,833,4,5,Fresno Unified School District,99,0614550,061455001771,"1239 West Mesa Avenue, 
Fresno, CA  93711",Fresno,CA,36.82466,-119.81326,(559) 451-4570
867,Thomas Elementary School,public,K-6,794,4,3,Fresno Unified School District,99,0614550,061455001772,"4444 North Millbrook, 
Fresno, CA  93726",Fresno,CA,36.798847,-119.7632,(559) 248-7270
868,Tioga Middle School,public,7-8,677,4,2,Fresno Unified School District,99,0614550,061455001773,"3232 East Fairmont Avenue, 
Fresno, CA  93726",Fresno,CA,36.80667,-119.77142,(559) 248-7280
869,Turner Elementary School,public,K-6,597,3,4,Fresno Unified School District,99,0614550,061455001774,"5218 East Clay Avenue, 
Fresno, CA  93727",Fresno,CA,36.755795,-119.71733,(559) 253-6540
870,Viking Elementary School,public,K-6,689,3,4,Fresno Unified School District,99,0614550,061455001775,"4251 North Winery Avenue, 
Fresno, CA  93726",Fresno,CA,36.795273,-119.73166,(559) 248-7290
871,Vinland Elementary School,public,K-6,605,4,2,Fresno Unified School District,99,0614550,061455001776,"4666 North Maple Avenue, 
Fresno, CA  93726",Fresno,CA,36.80234,-119.74523,(559) 248-7300
873,Webster Elementary School,public,K-6,409,3,6,Fresno Unified School District,99,0614550,061455001778,"2600 East Tyler, 
Fresno, CA  93701",Fresno,CA,36.755634,-119.77975,(559) 457-3430
874,Wilson Elementary School,public,K-6,792,3,2,Fresno Unified School District,99,0614550,061455001779,"2131 West Ashlan Avenue, 
Fresno, CA  93705",Fresno,CA,36.79367,-119.83662,(559) 248-7320
875,Winchell Elementary School,public,K-6,733,3,5,Fresno Unified School District,99,0614550,061455001780,"3722 East Lowe Street, 
Fresno, CA  93702",Fresno,CA,36.73141,-119.76177,(559) 457-3440
876,Wishon Elementary School,public,K-6,605,4,6,Fresno Unified School District,99,0614550,061455001781,"3857 East Harvard Avenue, 
Fresno, CA  93703",Fresno,CA,36.7742,-119.76083,(559) 248-7330
877,Wolters Elementary School,public,K-6,391,4,4,Fresno Unified School District,99,0614550,061455001782,"5174 North First Street, 
Fresno, CA  93710",Fresno,CA,36.81133,-119.77224,(559) 248-7340
878,Yosemite Middle School,public,7-8,665,3,2,Fresno Unified School District,99,0614550,061455001783,"1292 North Ninth Street, 
Fresno, CA  93703",Fresno,CA,36.759487,-119.75892,(559) 457-3450
879,Cantua Elementary School,public,K-8,192,5,3,Golden Plains Unified School District,100,0691134,069113410215,"29288 West Clarkson, 
Cantua Creek, CA  93608",Cantua Creek,CA,36.501354,-120.32003,(559) 829-3331
880,Helm Elementary School,public,K-8,97,4,6,Golden Plains Unified School District,100,0691134,069113410216,"13883 South Lassen Avenue, 
Helm, CA  93627",Helm,CA,36.533794,-120.0979,(559) 866-5683
881,Rio Del Rey High (Continuation) School,public,9-12,15,3,9,Golden Plains Unified School District,100,0691134,069113410212,"13883 Lassen Ave, 
Helm, CA  93627",Helm,CA,36.533794,-120.09788,(559) 866-5683
882,San Joaquin Elementary School,public,K-8,778,3,1,Golden Plains Unified School District,100,0691134,069113410217,"8535 South Ninth, 
San Joaquin, CA  93660",San Joaquin,CA,36.608772,-120.18701,(559) 693-4321
883,Tranquillity Elementary School,public,K-8,243,3,1,Golden Plains Unified School District,100,0691134,069113410218,"6116 South Daniels, 
Tranquillity, CA  93668",Tranquillity,CA,36.644302,-120.25332,(559) 698-5517
884,Tranquillity High School,public,9-12,453,2,3,Golden Plains Unified School District,100,0691134,069113410214,"6052 Juanche Street, 
Tranquillity, CA  93668",Tranquillity,CA,36.645943,-120.25434,(559) 698-7205
885,Alta Elementary School,public,K-5,369,1,4,Kings Canyon Joint Unified School District,101,0619700,061970002363,"21771 East Parlier Avenue, 
Reedley, CA  93654",Reedley,CA,36.611057,-119.39235,(559) 305-7210
886,Citrus Middle School,public,6-8,611,4,4,Kings Canyon Joint Unified School District,101,0619700,061970002364,"1400 Anchor Avenue, 
Orange Cove, CA  93646",Orange Cove,CA,36.618176,-119.32273,(559) 305-7370
887,Dunlap Elementary School,public,PK-8,384,3,6,Kings Canyon Joint Unified School District,101,0619700,061970002365,"39667 Dunlap Road, 
Dunlap, CA  93621",Dunlap,CA,36.734463,-119.11643,(559) 305-7310
888,General Grant Middle School,public,6-8,507,5,7,Kings Canyon Joint Unified School District,101,0619700,061970002366,"360 North East Avenue, 
Reedley, CA  93654",Reedley,CA,36.599552,-119.4441,(559) 305-7330
889,Great Western Elementary School,public,K-5,365,4,5,Kings Canyon Joint Unified School District,101,0619700,061970002367,"5051 South Frankwood Avenue, 
Reedley, CA  93654",Reedley,CA,36.661545,-119.4486,(559) 305-7220
